method_id,task_id,robot_id,search_mode,breaking_cost,success_rate,trials,perturbation,active_axes,notes
human_effect_prior,pull_ring,franka_panda,random,0.9795716959551579,0.44875887708548656,200,joint_range_scale=0.726120104021194;gripper_limit_scale=0.7212952182891967;payload_g=305.521,"joint_range_scale,gripper_limit_scale,payload_g",found_break
human_effect_prior,pull_ring,franka_panda,one_axis,0.9999999999999999,0.6671042483437205,49,joint_range_scale=0.55,joint_range_scale,no_break_found_returned_lowest_success
human_effect_prior,pull_ring,franka_panda,grid,0.977061168032533,0.5592839838093303,161,joint_range_scale=0.7;acceleration_cap_scale=0.5,"joint_range_scale,acceleration_cap_scale",no_break_found_returned_lowest_success
human_effect_prior,pull_ring,franka_panda,bodybreak,1.0015555900829847,0.5186491009490162,200,controller_rate_scale=0.67164005517589;payload_g=372.93;tool_extension_cm=10.102,"controller_rate_scale,payload_g,tool_extension_cm",no_break_found_returned_lowest_success
human_effect_prior,pull_ring,widowx250_like,random,0.6163846173624832,0.42766918684039895,200,joint_range_scale=0.7850709897375705;speed_cap_scale=0.7815159436007653;acceleration_cap_scale=0.8367481051742311,"joint_range_scale,speed_cap_scale,acceleration_cap_scale",found_break
human_effect_prior,pull_ring,widowx250_like,one_axis,0.9999999999999999,0.44805866547060746,49,joint_range_scale=0.55,joint_range_scale,found_break
human_effect_prior,pull_ring,widowx250_like,grid,0.7120003121097943,0.4925298786160751,161,action_noise_std=0.01;joint_range_scale=0.7,"action_noise_std,joint_range_scale",found_break
human_effect_prior,pull_ring,widowx250_like,bodybreak,0.6977463996115026,0.49993839590194283,200,action_noise_std=0.0097998046875;joint_range_scale=0.7060058593749999,"action_noise_std,joint_range_scale",found_break
human_effect_prior,pull_ring,so101_urdf,random,0.5487366016674841,0.43631697167456973,200,joint_range_scale=0.814264672857398;speed_cap_scale=0.7517637070493977;acceleration_cap_scale=0.9505242404440174,"joint_range_scale,speed_cap_scale,acceleration_cap_scale",found_break
human_effect_prior,pull_ring,so101_urdf,one_axis,0.9999999999999999,0.39107407660200477,49,joint_range_scale=0.55,joint_range_scale,found_break
human_effect_prior,pull_ring,so101_urdf,grid,0.6782841915041545,0.47723059731466405,161,action_noise_std=0.005;joint_range_scale=0.7,"action_noise_std,joint_range_scale",found_break
human_effect_prior,pull_ring,so101_urdf,bodybreak,0.6363882197144691,0.49992582010895126,199,action_noise_std=0.004691162109375;joint_range_scale=0.7185302734375,"action_noise_std,joint_range_scale",found_break
human_effect_prior,constrained_place,franka_panda,random,0.4727981474178185,0.47918879459650204,200,latency_ms=46.2;controller_rate_scale=0.9189644931929948;obstacle_clearance_cm=4.181,"latency_ms,controller_rate_scale,obstacle_clearance_cm",found_break
human_effect_prior,constrained_place,franka_panda,one_axis,1.0,0.38999411756541863,49,calibration_offset_mm=35,calibration_offset_mm,found_break
human_effect_prior,constrained_place,franka_panda,grid,0.7253117243679913,0.4493773027647405,161,joint_range_scale=0.7;calibration_offset_mm=10,"joint_range_scale,calibration_offset_mm",found_break
human_effect_prior,constrained_place,franka_panda,bodybreak,0.6362414613413557,0.4999449815233789,200,joint_range_scale=0.7368408203125;calibration_offset_mm=8.77197265625,"joint_range_scale,calibration_offset_mm",found_break
human_effect_prior,constrained_place,widowx250_like,random,0.2930209668246035,0.49356966250037393,200,joint_range_scale=0.9303580354787118;gripper_limit_scale=0.8963465154218995;controller_rate_scale=0.8656974584689416,"joint_range_scale,gripper_limit_scale,controller_rate_scale",found_break
human_effect_prior,constrained_place,widowx250_like,one_axis,0.5714285714285714,0.44518526845831824,49,calibration_offset_mm=20,calibration_offset_mm,found_break
human_effect_prior,constrained_place,widowx250_like,grid,0.36265586218399565,0.49774728728331896,161,joint_range_scale=0.85;calibration_offset_mm=5,"joint_range_scale,calibration_offset_mm",found_break
human_effect_prior,constrained_place,widowx250_like,bodybreak,0.35999969131839027,0.4999570679391775,200,joint_range_scale=0.8510986328125;calibration_offset_mm=4.96337890625,"joint_range_scale,calibration_offset_mm",found_break
human_effect_prior,constrained_place,so101_urdf,random,0.37054770823952876,0.48644953087989196,200,action_noise_std=0.004286440776507601;tool_extension_cm=6.532;obstacle_clearance_cm=1.384,"action_noise_std,tool_extension_cm,obstacle_clearance_cm",found_break
human_effect_prior,constrained_place,so101_urdf,one_axis,0.5,0.47183751837051496,49,obstacle_clearance_cm=5,obstacle_clearance_cm,found_break
human_effect_prior,constrained_place,so101_urdf,grid,0.31186159279594605,0.438996214312405,161,action_noise_std=0.005;calibration_offset_mm=10,"action_noise_std,calibration_offset_mm",found_break
human_effect_prior,constrained_place,so101_urdf,bodybreak,0.2564330675138541,0.4999238123398518,200,action_noise_std=0.004111328125;calibration_offset_mm=8.22265625,"action_noise_std,calibration_offset_mm",found_break
human_effect_prior,tool_push,franka_panda,random,0.8968473777798608,0.43694207813743347,200,latency_ms=88.5;calibration_offset_mm=21.972;tool_extension_cm=10.474,"latency_ms,calibration_offset_mm,tool_extension_cm",found_break
human_effect_prior,tool_push,franka_panda,one_axis,1.0,0.6374359295779584,49,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
human_effect_prior,tool_push,franka_panda,grid,1.0,0.6374359295779584,161,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
human_effect_prior,tool_push,franka_panda,bodybreak,1.1843320445239054,0.3330918653698577,200,speed_cap_scale=0.637887706917833;tool_extension_cm=13.722;physical_gripper_restriction_mm=16.301,"speed_cap_scale,tool_extension_cm,physical_gripper_restriction_mm",found_break
human_effect_prior,tool_push,widowx250_like,random,0.5750272603591338,0.4985330711037631,200,acceleration_cap_scale=0.6996859572439141;calibration_offset_mm=11.316;obstacle_clearance_cm=2.051,"acceleration_cap_scale,calibration_offset_mm,obstacle_clearance_cm",found_break
human_effect_prior,tool_push,widowx250_like,one_axis,1.0,0.43664976783483006,49,calibration_offset_mm=35,calibration_offset_mm,found_break
human_effect_prior,tool_push,widowx250_like,grid,1.0,0.43664976783483006,161,calibration_offset_mm=35,calibration_offset_mm,found_break
human_effect_prior,tool_push,widowx250_like,bodybreak,0.86962890625,0.49988560104897806,200,calibration_offset_mm=30.43701171875,calibration_offset_mm,found_break
human_effect_prior,tool_push,so101_urdf,random,0.567001936073756,0.4992143268581096,200,speed_cap_scale=0.8098914598990093;camera_shift_px=26.214;tool_extension_cm=7.493,"speed_cap_scale,camera_shift_px,tool_extension_cm",found_break
human_effect_prior,tool_push,so101_urdf,one_axis,1.0,0.291969820432434,49,calibration_offset_mm=35,calibration_offset_mm,found_break
human_effect_prior,tool_push,so101_urdf,grid,0.769309258162072,0.4492487306699642,161,speed_cap_scale=0.5;calibration_offset_mm=10,"speed_cap_scale,calibration_offset_mm",found_break
human_effect_prior,tool_push,so101_urdf,bodybreak,0.6746481580366608,0.4999591673894451,200,speed_cap_scale=0.5615234375;calibration_offset_mm=8.76953125,"speed_cap_scale,calibration_offset_mm",found_break
human_effect_prior,rotate_object,franka_panda,random,0.6003254203544713,0.4949800094322014,200,action_noise_std=0.01720751367513075;controller_rate_scale=0.7141852622310418;obstacle_clearance_cm=1.735,"action_noise_std,controller_rate_scale,obstacle_clearance_cm",found_break
human_effect_prior,rotate_object,franka_panda,one_axis,1.0,0.5438648240336512,49,action_noise_std=0.04,action_noise_std,no_break_found_returned_lowest_success
human_effect_prior,rotate_object,franka_panda,grid,0.7253117243679913,0.539649081019196,161,gripper_limit_scale=0.6;calibration_offset_mm=10,"gripper_limit_scale,calibration_offset_mm",no_break_found_returned_lowest_success
human_effect_prior,rotate_object,franka_panda,bodybreak,0.8904430172786268,0.2643485265184368,200,action_noise_std=0.02775198517290946;gripper_limit_scale=0.7741850320663775;calibration_offset_mm=14.426,"action_noise_std,gripper_limit_scale,calibration_offset_mm",found_break
human_effect_prior,rotate_object,widowx250_like,random,0.3938834541300028,0.4739332575097617,200,latency_ms=41.3;action_noise_std=0.01380152176109698;obstacle_clearance_cm=0.805,"latency_ms,action_noise_std,obstacle_clearance_cm",found_break
human_effect_prior,rotate_object,widowx250_like,one_axis,0.7,0.46353395562014715,49,friction_surface=low_friction,friction_surface,found_break
human_effect_prior,rotate_object,widowx250_like,grid,0.43902592653775646,0.4877272411013996,161,gripper_limit_scale=0.8;calibration_offset_mm=10,"gripper_limit_scale,calibration_offset_mm",found_break
human_effect_prior,rotate_object,widowx250_like,bodybreak,0.4230555009874328,0.4999401409968279,200,gripper_limit_scale=0.8072753906250001;calibration_offset_mm=9.63623046875,"gripper_limit_scale,calibration_offset_mm",found_break
human_effect_prior,rotate_object,so101_urdf,random,0.36895569619658836,0.4984979052144303,200,gripper_limit_scale=0.8201090137858295;calibration_offset_mm=7.526,"gripper_limit_scale,calibration_offset_mm",found_break
human_effect_prior,rotate_object,so101_urdf,one_axis,0.5714285714285714,0.4727474048704565,49,calibration_offset_mm=20,calibration_offset_mm,found_break
human_effect_prior,rotate_object,so101_urdf,grid,0.37964806474052315,0.455266945137702,161,action_noise_std=0.01;calibration_offset_mm=10,"action_noise_std,calibration_offset_mm",found_break
human_effect_prior,rotate_object,so101_urdf,bodybreak,0.33126518148989986,0.49993452303204544,200,action_noise_std=0.0087255859375;calibration_offset_mm=8.7255859375,"action_noise_std,calibration_offset_mm",found_break
epec,push_block,franka_panda,random,1.1788129034225534,0.5320559287013685,200,calibration_offset_mm=24.832;physical_gripper_restriction_mm=13.703;obstacle_clearance_cm=6.456,"calibration_offset_mm,physical_gripper_restriction_mm,obstacle_clearance_cm",no_break_found_returned_lowest_success
epec,push_block,franka_panda,one_axis,1.0,0.7235738747928063,49,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
epec,push_block,franka_panda,grid,1.0,0.7235738747928063,161,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
epec,push_block,franka_panda,bodybreak,0.9647169497216005,0.6369595470237028,200,gripper_limit_scale=0.8161191786660231;speed_cap_scale=0.7194324139026694;calibration_offset_mm=28.779,"gripper_limit_scale,speed_cap_scale,calibration_offset_mm",no_break_found_returned_lowest_success
epec,push_block,widowx250_like,random,0.715914624077827,0.37942319363663923,200,latency_ms=142.9;action_noise_std=0.006368709731699696;calibration_offset_mm=12.748,"latency_ms,action_noise_std,calibration_offset_mm",found_break
epec,push_block,widowx250_like,one_axis,1.0,0.5392396044001757,49,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
epec,push_block,widowx250_like,grid,1.0,0.5392396044001757,161,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
epec,push_block,widowx250_like,bodybreak,0.715914624077827,0.37942319363663923,200,latency_ms=142.9;action_noise_std=0.006368709731699696;calibration_offset_mm=12.748,"latency_ms,action_noise_std,calibration_offset_mm",found_break
epec,push_block,so101_urdf,random,0.5984154616376567,0.4919198044211318,200,action_noise_std=0.01978785706529853;calibration_offset_mm=11.785,"action_noise_std,calibration_offset_mm",found_break
epec,push_block,so101_urdf,one_axis,1.0,0.48846676820150803,49,action_noise_std=0.04,action_noise_std,found_break
epec,push_block,so101_urdf,grid,1.0,0.48846676820150803,161,action_noise_std=0.04,action_noise_std,found_break
epec,push_block,so101_urdf,bodybreak,0.9750976562499999,0.4998994699373854,200,action_noise_std=0.03900390625,action_noise_std,found_break
epec,press_button,franka_panda,random,1.1756340479401668,0.3878769270886701,200,latency_ms=142.0;action_noise_std=0.03746694303906158;gripper_limit_scale=0.7640171836178289,"latency_ms,action_noise_std,gripper_limit_scale",found_break
epec,press_button,franka_panda,one_axis,1.0,0.5769671340540591,49,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
epec,press_button,franka_panda,grid,1.0,0.5769671340540591,161,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
epec,press_button,franka_panda,bodybreak,1.0226778691015719,0.5666120339680915,200,action_noise_std=0.01871577779094983;physical_gripper_restriction_mm=15.105;obstacle_clearance_cm=5.065,"action_noise_std,physical_gripper_restriction_mm,obstacle_clearance_cm",no_break_found_returned_lowest_success
epec,press_button,widowx250_like,random,0.6971096975859472,0.39006759786609024,200,latency_ms=155.2;action_noise_std=0.009093660930630498;calibration_offset_mm=4.441,"latency_ms,action_noise_std,calibration_offset_mm",found_break
epec,press_button,widowx250_like,one_axis,1.0,0.41347291755011956,49,action_noise_std=0.04,action_noise_std,found_break
epec,press_button,widowx250_like,grid,1.0,0.41347291755011956,161,action_noise_std=0.04,action_noise_std,found_break
epec,press_button,widowx250_like,bodybreak,0.8305664062500001,0.4998892761292146,200,action_noise_std=0.03322265625,action_noise_std,found_break
epec,press_button,so101_urdf,random,0.4832367094079766,0.3870163412632122,200,action_noise_std=0.006546223451796246;speed_cap_scale=0.8972653907730181;calibration_offset_mm=15.062,"action_noise_std,speed_cap_scale,calibration_offset_mm",found_break
epec,press_button,so101_urdf,one_axis,0.5714285714285714,0.48236947123178436,49,calibration_offset_mm=20,calibration_offset_mm,found_break
epec,press_button,so101_urdf,grid,0.5714285714285714,0.48236947123178436,161,calibration_offset_mm=20,calibration_offset_mm,found_break
epec,press_button,so101_urdf,bodybreak,0.5478515625,0.49996589814338727,200,calibration_offset_mm=19.1748046875,calibration_offset_mm,found_break
epec,slide_track,franka_panda,random,0.8495899492404035,0.5184113891477942,200,latency_ms=100.4;action_noise_std=0.02387422458725003;payload_g=218.268,"latency_ms,action_noise_std,payload_g",no_break_found_returned_lowest_success
epec,slide_track,franka_panda,one_axis,1.0,0.6334539536506776,49,action_noise_std=0.04,action_noise_std,no_break_found_returned_lowest_success
epec,slide_track,franka_panda,grid,1.0,0.6334539536506776,161,action_noise_std=0.04,action_noise_std,no_break_found_returned_lowest_success
epec,slide_track,franka_panda,bodybreak,0.8436055203306251,0.5258313127260865,200,latency_ms=114.8;action_noise_std=0.019506482205006476;gripper_limit_scale=0.7029828997979629,"latency_ms,action_noise_std,gripper_limit_scale",no_break_found_returned_lowest_success
epec,slide_track,widowx250_like,random,0.6667297762522175,0.44069099514650356,200,action_noise_std=0.00885245608595085;acceleration_cap_scale=0.7351139620112619;controller_rate_scale=0.6232365688892676,"action_noise_std,acceleration_cap_scale,controller_rate_scale",found_break
epec,slide_track,widowx250_like,one_axis,1.0,0.4443104783616912,49,latency_ms=240,latency_ms,found_break
epec,slide_track,widowx250_like,grid,1.0,0.4443104783616912,161,latency_ms=240,latency_ms,found_break
epec,slide_track,widowx250_like,bodybreak,0.8798828125,0.49992575257747396,200,latency_ms=211.171875,latency_ms,found_break
epec,slide_track,so101_urdf,random,0.5067198700640968,0.42767201905974117,200,latency_ms=82.6;acceleration_cap_scale=0.7828335444688659;controller_rate_scale=0.8461734757163553,"latency_ms,acceleration_cap_scale,controller_rate_scale",found_break
epec,slide_track,so101_urdf,one_axis,1.0,0.3866782083865129,49,latency_ms=240,latency_ms,found_break
epec,slide_track,so101_urdf,grid,0.7882354932022309,0.48852640566478234,161,latency_ms=80;speed_cap_scale=0.5,"latency_ms,speed_cap_scale",found_break
epec,slide_track,so101_urdf,bodybreak,0.7632182534277461,0.4999455349109903,200,latency_ms=77.4609375;speed_cap_scale=0.515869140625,"latency_ms,speed_cap_scale",found_break
epec,pick_place_bin,franka_panda,random,0.7869283847833143,0.4829808581303479,200,action_noise_std=0.008875931804800289;calibration_offset_mm=22.747;camera_shift_px=30.738,"action_noise_std,calibration_offset_mm,camera_shift_px",found_break
epec,pick_place_bin,franka_panda,one_axis,0.9999999999999999,0.6389536389551322,49,joint_range_scale=0.55,joint_range_scale,no_break_found_returned_lowest_success
epec,pick_place_bin,franka_panda,grid,1.2018504251546631,0.4552716583040686,161,joint_range_scale=0.7;camera_shift_px=80,"joint_range_scale,camera_shift_px",found_break
epec,pick_place_bin,franka_panda,bodybreak,1.0686375118196492,0.4999055149358242,200,joint_range_scale=0.7332519531249999;camera_shift_px=71.1328125,"joint_range_scale,camera_shift_px",found_break
epec,pick_place_bin,widowx250_like,random,0.45523595780091053,0.49494362599321456,200,joint_range_scale=0.8846747519488098;acceleration_cap_scale=0.9313763153082185;physical_gripper_restriction_mm=7.265,"joint_range_scale,acceleration_cap_scale,physical_gripper_restriction_mm",found_break
epec,pick_place_bin,widowx250_like,one_axis,0.9999999999999999,0.43971372688874844,49,joint_range_scale=0.55,joint_range_scale,found_break
epec,pick_place_bin,widowx250_like,grid,0.6782841915041545,0.47410561740296564,161,action_noise_std=0.005;joint_range_scale=0.7,"action_noise_std,joint_range_scale",found_break
epec,pick_place_bin,widowx250_like,bodybreak,0.6241340619578024,0.4999646826196448,200,action_noise_std=0.004600830078125;joint_range_scale=0.7239501953124999,"action_noise_std,joint_range_scale",found_break
epec,pick_place_bin,so101_urdf,random,0.4769080222576859,0.42995229170741833,200,joint_range_scale=0.8071705581437233;gripper_limit_scale=0.8802771139244824;calibration_offset_mm=2.215,"joint_range_scale,gripper_limit_scale,calibration_offset_mm",found_break
epec,pick_place_bin,so101_urdf,one_axis,0.9999999999999999,0.38824864619289223,49,joint_range_scale=0.55,joint_range_scale,found_break
epec,pick_place_bin,so101_urdf,grid,0.4390259265377566,0.4971145121135223,161,joint_range_scale=0.85;calibration_offset_mm=10,"joint_range_scale,calibration_offset_mm",found_break
epec,pick_place_bin,so101_urdf,bodybreak,0.43463137990981515,0.499971494359571,200,joint_range_scale=0.85150146484375;calibration_offset_mm=9.89990234375,"joint_range_scale,calibration_offset_mm",found_break
epec,pull_ring,franka_panda,random,1.1622381173462677,0.4376194316765148,200,latency_ms=180.8;joint_range_scale=0.6976794230297277;acceleration_cap_scale=0.5967006576493648,"latency_ms,joint_range_scale,acceleration_cap_scale",found_break
epec,pull_ring,franka_panda,one_axis,0.9999999999999999,0.6830526945619677,49,joint_range_scale=0.55,joint_range_scale,no_break_found_returned_lowest_success
epec,pull_ring,franka_panda,grid,0.977061168032533,0.589987396365038,161,joint_range_scale=0.7;acceleration_cap_scale=0.5,"joint_range_scale,acceleration_cap_scale",no_break_found_returned_lowest_success
epec,pull_ring,franka_panda,bodybreak,0.977061168032533,0.589987396365038,200,joint_range_scale=0.7;acceleration_cap_scale=0.5,"joint_range_scale,acceleration_cap_scale",no_break_found_returned_lowest_success
epec,pull_ring,widowx250_like,random,0.7494875245007045,0.48867266162031037,200,action_noise_std=0.02419280690172526;joint_range_scale=0.9469921248160933;acceleration_cap_scale=0.7013301043878174,"action_noise_std,joint_range_scale,acceleration_cap_scale",found_break
epec,pull_ring,widowx250_like,one_axis,0.9999999999999999,0.5012596728395443,49,joint_range_scale=0.55,joint_range_scale,no_break_found_returned_lowest_success
epec,pull_ring,widowx250_like,grid,0.7563038178223139,0.4918483178580369,161,joint_range_scale=0.7;speed_cap_scale=0.75,"joint_range_scale,speed_cap_scale",found_break
epec,pull_ring,widowx250_like,bodybreak,0.7382086581185574,0.4999689780046852,200,joint_range_scale=0.707177734375;speed_cap_scale=0.7559814453125,"joint_range_scale,speed_cap_scale",found_break
epec,pull_ring,so101_urdf,random,0.6668180738805991,0.4686042644296252,200,joint_range_scale=0.8098274105190209;physical_gripper_restriction_mm=4.232;obstacle_clearance_cm=4.704,"joint_range_scale,physical_gripper_restriction_mm,obstacle_clearance_cm",found_break
epec,pull_ring,so101_urdf,one_axis,0.9999999999999999,0.45174665573524353,49,joint_range_scale=0.55,joint_range_scale,found_break
epec,pull_ring,so101_urdf,grid,0.6871842709362769,0.49918213057070865,161,latency_ms=40;joint_range_scale=0.7,"latency_ms,joint_range_scale",found_break
epec,pull_ring,so101_urdf,bodybreak,0.6855065749623114,0.49995294585702954,200,latency_ms=39.90234375;joint_range_scale=0.700732421875,"latency_ms,joint_range_scale",found_break
epec,constrained_place,franka_panda,random,0.5619896241254962,0.37266029328286493,200,latency_ms=25.7;calibration_offset_mm=15.242;obstacle_clearance_cm=3.387,"latency_ms,calibration_offset_mm,obstacle_clearance_cm",found_break
epec,constrained_place,franka_panda,one_axis,1.0,0.4931655410507569,49,calibration_offset_mm=35,calibration_offset_mm,found_break
epec,constrained_place,franka_panda,grid,0.8333333333333334,0.4895936783004717,161,joint_range_scale=0.7;camera_shift_px=40,"joint_range_scale,camera_shift_px",found_break
epec,constrained_place,franka_panda,bodybreak,0.8079020182291667,0.4999414472053411,200,joint_range_scale=0.7091552734375;camera_shift_px=38.779296875,"joint_range_scale,camera_shift_px",found_break
epec,constrained_place,widowx250_like,random,0.3161924179058662,0.4997702098951195,200,joint_range_scale=0.959410897058025;acceleration_cap_scale=0.8570265607488171;calibration_offset_mm=7.836,"joint_range_scale,acceleration_cap_scale,calibration_offset_mm",found_break
epec,constrained_place,widowx250_like,one_axis,0.9999999999999999,0.36779106821685736,49,joint_range_scale=0.55,joint_range_scale,found_break
epec,constrained_place,widowx250_like,grid,0.37964806474052315,0.494814360877454,161,action_noise_std=0.01;calibration_offset_mm=10,"action_noise_std,calibration_offset_mm",found_break
epec,constrained_place,widowx250_like,bodybreak,0.3725111260234772,0.4999997940777321,200,action_noise_std=0.00981201171875;calibration_offset_mm=9.81201171875,"action_noise_std,calibration_offset_mm",found_break
epec,constrained_place,so101_urdf,random,0.4121423083715597,0.4849897930755866,200,action_noise_std=0.014814910576405264;controller_rate_scale=0.8644069324234009,"action_noise_std,controller_rate_scale",found_break
epec,constrained_place,so101_urdf,one_axis,0.5,0.4801059287367389,49,obstacle_clearance_cm=5,obstacle_clearance_cm,found_break
epec,constrained_place,so101_urdf,grid,0.31186159279594605,0.4876580111037588,161,action_noise_std=0.005;calibration_offset_mm=10,"action_noise_std,calibration_offset_mm",found_break
epec,constrained_place,so101_urdf,bodybreak,0.2975476329703509,0.4999484139891196,200,action_noise_std=0.0047705078125;calibration_offset_mm=9.541015625,"action_noise_std,calibration_offset_mm",found_break
epec,tool_push,franka_panda,random,0.9992006161304697,0.5418736681930664,200,calibration_offset_mm=16.11;tool_extension_cm=15.922;physical_gripper_restriction_mm=7.817,"calibration_offset_mm,tool_extension_cm,physical_gripper_restriction_mm",no_break_found_returned_lowest_success
epec,tool_push,franka_panda,one_axis,1.0,0.6828542484576247,49,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
epec,tool_push,franka_panda,grid,1.0,0.6828542484576247,161,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
epec,tool_push,franka_panda,bodybreak,0.9992006161304697,0.5418736681930664,200,calibration_offset_mm=16.11;tool_extension_cm=15.922;physical_gripper_restriction_mm=7.817,"calibration_offset_mm,tool_extension_cm,physical_gripper_restriction_mm",no_break_found_returned_lowest_success
epec,tool_push,widowx250_like,random,0.8267725186234847,0.4416577827059354,200,calibration_offset_mm=17.456;obstacle_clearance_cm=6.594,"calibration_offset_mm,obstacle_clearance_cm",found_break
epec,tool_push,widowx250_like,one_axis,1.0,0.5274143545799388,49,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
epec,tool_push,widowx250_like,grid,1.0,0.5274143545799388,161,calibration_offset_mm=35,calibration_offset_mm,no_break_found_returned_lowest_success
epec,tool_push,widowx250_like,bodybreak,1.0060636134976755,0.4242357230514681,200,calibration_offset_mm=29.344;payload_g=278.051,"calibration_offset_mm,payload_g",found_break
epec,tool_push,so101_urdf,random,0.6085506714572522,0.4704995501088907,200,latency_ms=50.6;speed_cap_scale=0.648370145194627;calibration_offset_mm=9.492,"latency_ms,speed_cap_scale,calibration_offset_mm",found_break
epec,tool_push,so101_urdf,one_axis,1.0,0.40764372352191197,49,calibration_offset_mm=35,calibration_offset_mm,found_break
epec,tool_push,so101_urdf,grid,1.0,0.40764372352191197,161,calibration_offset_mm=35,calibration_offset_mm,found_break
epec,tool_push,so101_urdf,bodybreak,0.80029296875,0.4999277527082733,200,calibration_offset_mm=28.01025390625,calibration_offset_mm,found_break
epec,rotate_object,franka_panda,random,0.6806443797400331,0.4749030865296095,200,latency_ms=112.2;action_noise_std=0.01866374449768082;tool_extension_cm=3.287,"latency_ms,action_noise_std,tool_extension_cm",found_break
epec,rotate_object,franka_panda,one_axis,1.0,0.5494903664393629,49,action_noise_std=0.04,action_noise_std,no_break_found_returned_lowest_success
epec,rotate_object,franka_panda,grid,1.0,0.5494903664393629,161,action_noise_std=0.04,action_noise_std,no_break_found_returned_lowest_success
epec,rotate_object,franka_panda,bodybreak,0.6264719999072081,0.49996585284032047,200,latency_ms=103.27001953125;action_noise_std=0.01717829998932048;tool_extension_cm=3.02538818359375,"latency_ms,action_noise_std,tool_extension_cm",found_break
epec,rotate_object,widowx250_like,random,0.5220452086708586,0.436679151478538,200,action_noise_std=0.007931076705255818;speed_cap_scale=0.9359099568146995;controller_rate_scale=0.6443744350504192,"action_noise_std,speed_cap_scale,controller_rate_scale",found_break
epec,rotate_object,widowx250_like,one_axis,1.0,0.4733332971342858,49,latency_ms=240,latency_ms,found_break
epec,rotate_object,widowx250_like,grid,0.7120003121097943,0.4862807370169201,161,action_noise_std=0.01;gripper_limit_scale=0.6,"action_noise_std,gripper_limit_scale",found_break
epec,rotate_object,widowx250_like,bodybreak,0.6803635794916346,0.49992978422584206,200,action_noise_std=0.0095556640625;gripper_limit_scale=0.6177734374999999,"action_noise_std,gripper_limit_scale",found_break
epec,rotate_object,so101_urdf,random,0.3552072882460482,0.4613341996219398,200,latency_ms=50.5;action_noise_std=0.01106343142672932;acceleration_cap_scale=0.9485733520695708,"latency_ms,action_noise_std,acceleration_cap_scale",found_break
epec,rotate_object,so101_urdf,one_axis,1.0,0.42384206937978897,49,latency_ms=240,latency_ms,found_break
epec,rotate_object,so101_urdf,grid,0.37964806474052315,0.49226827200614987,161,action_noise_std=0.01;calibration_offset_mm=10,"action_noise_std,calibration_offset_mm",found_break
epec,rotate_object,so101_urdf,bodybreak,0.3694524380018861,0.4999354161794445,199,action_noise_std=0.0097314453125;calibration_offset_mm=9.7314453125,"action_noise_std,calibration_offset_mm",found_break
