method_id,task_id,bucket,perturbation_family,split,seed,base_success,adapted_success,base_final_error,adapted_final_error,delta_final_error,base_path_length,adapted_path_length,mean_residual_norm,residual_scale,nominal_residual_scale,min_error_multiple
nominal,planar_reach_left,nominal,nominal,train_seen_or_nominal,0,True,True,0.08866214784414349,0.08866214784414349,0.0,0.21882336527669896,0.21882336527669896,0.0,1.0,0.0,2.0
nominal,planar_reach_left,nominal,nominal,train_seen_or_nominal,1,True,True,0.08866214784414349,0.08866214784414349,0.0,0.21882336527669896,0.21882336527669896,0.0,1.0,0.0,2.0
nominal,planar_reach_left,nominal,nominal,train_seen_or_nominal,2,True,True,0.08866214784414349,0.08866214784414349,0.0,0.21882336527669896,0.21882336527669896,0.0,1.0,0.0,2.0
nominal,planar_reach_left,seen,latency,train_seen_or_nominal,0,False,False,0.13892309031635078,0.13101993647725207,0.007903153839098703,0.1646986998323847,0.17034353139479205,0.006234103886784156,1.0,0.0,2.0
nominal,planar_reach_left,seen,latency,train_seen_or_nominal,1,False,False,0.13892309031635078,0.13101993647725207,0.007903153839098703,0.1646986998323847,0.17034353139479205,0.006234103886784156,1.0,0.0,2.0
nominal,planar_reach_left,seen,latency,train_seen_or_nominal,2,False,False,0.13892309031635078,0.13101993647725207,0.007903153839098703,0.1646986998323847,0.17034353139479205,0.006234103886784156,1.0,0.0,2.0
nominal,planar_reach_left,seen,action_noise,train_seen_or_nominal,0,False,False,0.1222178193385722,0.11818882403103519,0.004028995307537017,0.1974998686836698,0.19553165295635624,0.012346934797306329,1.0,0.0,2.0
nominal,planar_reach_left,seen,action_noise,train_seen_or_nominal,1,False,False,0.11935206598158651,0.12024732031920687,-0.0008952543376203603,0.1962332575823331,0.19135352917170492,0.011916234719051701,1.0,0.0,2.0
nominal,planar_reach_left,seen,action_noise,train_seen_or_nominal,2,True,True,0.07681832059272331,0.07747976458036132,-0.0006614439876380107,0.23258539779934054,0.22838670199317082,0.012565577427442496,1.0,0.0,2.0
nominal,planar_reach_left,seen,joint_range,train_seen_or_nominal,0,False,False,0.14491612224853176,0.13298424105523782,0.011931881193293942,0.15841832079990248,0.1684923852589867,0.005945026245624627,1.0,0.0,2.0
nominal,planar_reach_left,seen,joint_range,train_seen_or_nominal,1,False,False,0.14491612224853176,0.13298424105523782,0.011931881193293942,0.15841832079990248,0.1684923852589867,0.005945026245624627,1.0,0.0,2.0
nominal,planar_reach_left,seen,joint_range,train_seen_or_nominal,2,False,False,0.14491612224853176,0.13298424105523782,0.011931881193293942,0.15841832079990248,0.1684923852589867,0.005945026245624627,1.0,0.0,2.0
nominal,planar_reach_left,seen,speed_accel_cap,train_seen_or_nominal,0,False,False,0.26570857453345587,0.2448305863969008,0.02087798813655506,0.034685312108289436,0.05536993021526143,0.005389632943767267,1.0,0.0,2.0
nominal,planar_reach_left,seen,speed_accel_cap,train_seen_or_nominal,1,False,False,0.26570857453345587,0.2448305863969008,0.02087798813655506,0.034685312108289436,0.05536993021526143,0.005389632943767267,1.0,0.0,2.0
nominal,planar_reach_left,seen,speed_accel_cap,train_seen_or_nominal,2,False,False,0.26570857453345587,0.2448305863969008,0.02087798813655506,0.034685312108289436,0.05536993021526143,0.005389632943767267,1.0,0.0,2.0
nominal,planar_reach_left,heldout,payload,heldout,0,False,False,0.17592872537370455,0.17234467195960404,0.0035840534141005076,0.1262484535844199,0.12806790957629452,0.005600906768064537,1.0,0.0,2.0
nominal,planar_reach_left,heldout,payload,heldout,1,False,False,0.17592872537370455,0.17234467195960404,0.0035840534141005076,0.1262484535844199,0.12806790957629452,0.005600906768064537,1.0,0.0,2.0
nominal,planar_reach_left,heldout,payload,heldout,2,False,False,0.17592872537370455,0.17234467195960404,0.0035840534141005076,0.1262484535844199,0.12806790957629452,0.005600906768064537,1.0,0.0,2.0
nominal,planar_reach_left,heldout,compound,heldout,0,False,False,0.17347404960108004,0.16470582110129342,0.008768228499786618,0.13020606433777482,0.13877508845277836,0.008584717584464304,1.0,0.0,2.0
nominal,planar_reach_left,heldout,compound,heldout,1,False,False,0.17531011637115568,0.15727567682398308,0.018034439547172598,0.12790299447358594,0.14444696235139518,0.010482344213663751,1.0,0.0,2.0
nominal,planar_reach_left,heldout,compound,heldout,2,False,False,0.20186171654337234,0.17926273403997614,0.022598982503396203,0.1085019238972668,0.1255966190649561,0.01188429870329652,1.0,0.0,2.0
nominal,planar_reach_right,nominal,nominal,train_seen_or_nominal,0,True,True,0.07885400518564817,0.07885400518564817,0.0,0.21940937430786486,0.21940937430786486,0.0,1.0,0.0,2.0
nominal,planar_reach_right,nominal,nominal,train_seen_or_nominal,1,True,True,0.07885400518564817,0.07885400518564817,0.0,0.21940937430786486,0.21940937430786486,0.0,1.0,0.0,2.0
nominal,planar_reach_right,nominal,nominal,train_seen_or_nominal,2,True,True,0.07885400518564817,0.07885400518564817,0.0,0.21940937430786486,0.21940937430786486,0.0,1.0,0.0,2.0
nominal,planar_reach_right,seen,latency,train_seen_or_nominal,0,False,False,0.1330399376993426,0.13660705130492248,-0.0035671136055798747,0.1646986998323847,0.1609232139957748,0.0017739596261153363,1.0,0.0,2.0
nominal,planar_reach_right,seen,latency,train_seen_or_nominal,1,False,False,0.1330399376993426,0.13660705130492248,-0.0035671136055798747,0.1646986998323847,0.1609232139957748,0.0017739596261153363,1.0,0.0,2.0
nominal,planar_reach_right,seen,latency,train_seen_or_nominal,2,False,False,0.1330399376993426,0.13660705130492248,-0.0035671136055798747,0.1646986998323847,0.1609232139957748,0.0017739596261153363,1.0,0.0,2.0
nominal,planar_reach_right,seen,action_noise,train_seen_or_nominal,0,True,True,0.11077029049635143,0.09668519603531642,0.014085094461035008,0.21397793749600155,0.22483327975482112,0.008774089060098795,1.0,0.0,2.0
nominal,planar_reach_right,seen,action_noise,train_seen_or_nominal,1,False,False,0.1461974120088464,0.13033475005464454,0.015862661954201857,0.16915604266238946,0.18246246289497361,0.011314065447063,1.0,0.0,2.0
nominal,planar_reach_right,seen,action_noise,train_seen_or_nominal,2,True,True,0.10591006437628675,0.09550670884428698,0.010403355531999767,0.19988665672171957,0.20770468866469102,0.011125334754399899,1.0,0.0,2.0
nominal,planar_reach_right,seen,joint_range,train_seen_or_nominal,0,False,False,0.1392863327378225,0.1395396012384004,-0.00025326850057788564,0.15841832079990248,0.15801094135577332,0.0015448526648183243,1.0,0.0,2.0
nominal,planar_reach_right,seen,joint_range,train_seen_or_nominal,1,False,False,0.1392863327378225,0.1395396012384004,-0.00025326850057788564,0.15841832079990248,0.15801094135577332,0.0015448526648183243,1.0,0.0,2.0
nominal,planar_reach_right,seen,joint_range,train_seen_or_nominal,2,False,False,0.1392863327378225,0.1395396012384004,-0.00025326850057788564,0.15841832079990248,0.15801094135577332,0.0015448526648183243,1.0,0.0,2.0
nominal,planar_reach_right,seen,speed_accel_cap,train_seen_or_nominal,0,False,False,0.2626805028558478,0.21795405169774207,0.04472645115810575,0.034685312108289436,0.08144933280656343,0.011595071933709263,1.0,0.0,2.0
nominal,planar_reach_right,seen,speed_accel_cap,train_seen_or_nominal,1,False,False,0.2626805028558478,0.21795405169774207,0.04472645115810575,0.034685312108289436,0.08144933280656343,0.011595071933709263,1.0,0.0,2.0
nominal,planar_reach_right,seen,speed_accel_cap,train_seen_or_nominal,2,False,False,0.2626805028558478,0.21795405169774207,0.04472645115810575,0.034685312108289436,0.08144933280656343,0.011595071933709263,1.0,0.0,2.0
nominal,planar_reach_right,heldout,payload,heldout,0,False,False,0.17132109155505737,0.17171098911001323,-0.0003898975549558592,0.1262484535844199,0.12569082487375888,0.0020819848817914236,1.0,0.0,2.0
nominal,planar_reach_right,heldout,payload,heldout,1,False,False,0.17132109155505737,0.17171098911001323,-0.0003898975549558592,0.1262484535844199,0.12569082487375888,0.0020819848817914236,1.0,0.0,2.0
nominal,planar_reach_right,heldout,payload,heldout,2,False,False,0.17132109155505737,0.17171098911001323,-0.0003898975549558592,0.1262484535844199,0.12569082487375888,0.0020819848817914236,1.0,0.0,2.0
nominal,planar_reach_right,heldout,compound,heldout,0,False,False,0.19318623938620078,0.18577468837744743,0.007411551008753348,0.1095083704202974,0.11606921910541876,0.00986919732665001,1.0,0.0,2.0
nominal,planar_reach_right,heldout,compound,heldout,1,False,False,0.15978432951490254,0.15630962345216912,0.0034747060627334236,0.1418986225511163,0.14442084497896523,0.0073145726236110205,1.0,0.0,2.0
nominal,planar_reach_right,heldout,compound,heldout,2,False,False,0.17399910931611134,0.17186153116157496,0.0021375781545363848,0.12950501731572125,0.13064807405193388,0.007770060005633822,1.0,0.0,2.0
nominal,planar_diagonal_reach,nominal,nominal,train_seen_or_nominal,0,True,True,0.08461068552557759,0.08461068552557759,0.0,0.25537145931198396,0.25537145931198396,0.0,1.0,0.0,2.0
nominal,planar_diagonal_reach,nominal,nominal,train_seen_or_nominal,1,True,True,0.08461068552557759,0.08461068552557759,0.0,0.25537145931198396,0.25537145931198396,0.0,1.0,0.0,2.0
nominal,planar_diagonal_reach,nominal,nominal,train_seen_or_nominal,2,True,True,0.08461068552557759,0.08461068552557759,0.0,0.25537145931198396,0.25537145931198396,0.0,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,latency,train_seen_or_nominal,0,False,False,0.1443261657914041,0.12592430269561897,0.01840186309578512,0.1924114834116344,0.20919041162389185,0.0051732030817746785,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,latency,train_seen_or_nominal,1,False,False,0.1443261657914041,0.12592430269561897,0.01840186309578512,0.1924114834116344,0.20919041162389185,0.0051732030817746785,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,latency,train_seen_or_nominal,2,False,False,0.1443261657914041,0.12592430269561897,0.01840186309578512,0.1924114834116344,0.20919041162389185,0.0051732030817746785,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,action_noise,train_seen_or_nominal,0,False,False,0.17348187923605984,0.17174695146495664,0.0017349277711032063,0.18750157478722662,0.187109094777468,0.012280030475055492,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,action_noise,train_seen_or_nominal,1,False,False,0.1850573268907376,0.17587373948311216,0.009183587407625426,0.17111290728551248,0.1726945197354243,0.017642565059047943,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,action_noise,train_seen_or_nominal,2,False,False,0.1869884137066667,0.17721829030013306,0.009770123406533632,0.17415050596398657,0.1768142750209665,0.017272100855240995,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,joint_range,train_seen_or_nominal,0,False,False,0.15196788967341002,0.1299300936645015,0.02203779600890851,0.18454221866084813,0.20512049643123906,0.005399679875114498,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,joint_range,train_seen_or_nominal,1,False,False,0.15196788967341002,0.1299300936645015,0.02203779600890851,0.18454221866084813,0.20512049643123906,0.005399679875114498,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,joint_range,train_seen_or_nominal,2,False,False,0.15196788967341002,0.1299300936645015,0.02203779600890851,0.18454221866084813,0.20512049643123906,0.005399679875114498,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,speed_accel_cap,train_seen_or_nominal,0,False,False,0.2940682038882627,0.2667358597801174,0.027332344108145334,0.040405077008060626,0.06970268287082347,0.006387205751288282,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,speed_accel_cap,train_seen_or_nominal,1,False,False,0.2940682038882627,0.2667358597801174,0.027332344108145334,0.040405077008060626,0.06970268287082347,0.006387205751288282,1.0,0.0,2.0
nominal,planar_diagonal_reach,seen,speed_accel_cap,train_seen_or_nominal,2,False,False,0.2940682038882627,0.2667358597801174,0.027332344108145334,0.040405077008060626,0.06970268287082347,0.006387205751288282,1.0,0.0,2.0
nominal,planar_diagonal_reach,heldout,payload,heldout,0,False,False,0.18766050864734987,0.17828553462210417,0.009374974025245703,0.14804025089674952,0.15631700671763923,0.004608729632144717,1.0,0.0,2.0
nominal,planar_diagonal_reach,heldout,payload,heldout,1,False,False,0.18766050864734987,0.17828553462210417,0.009374974025245703,0.14804025089674952,0.15631700671763923,0.004608729632144717,1.0,0.0,2.0
nominal,planar_diagonal_reach,heldout,payload,heldout,2,False,False,0.18766050864734987,0.17828553462210417,0.009374974025245703,0.14804025089674952,0.15631700671763923,0.004608729632144717,1.0,0.0,2.0
nominal,planar_diagonal_reach,heldout,compound,heldout,0,False,False,0.1853670194112067,0.1672724448813133,0.01809457452989341,0.1544601093768412,0.1697709236624668,0.010142294620601339,1.0,0.0,2.0
nominal,planar_diagonal_reach,heldout,compound,heldout,1,False,False,0.18104570421188448,0.16602725273644967,0.015018451475434819,0.15543453508454927,0.17153465823838165,0.008984309988814129,1.0,0.0,2.0
nominal,planar_diagonal_reach,heldout,compound,heldout,2,False,False,0.20506494465566616,0.17916014829029178,0.025904796365374377,0.13820971897032538,0.15807548001993554,0.011669705926258624,1.0,0.0,2.0
nominal,planar_obstacle_reach,nominal,nominal,train_seen_or_nominal,0,False,False,0.1392699745983981,0.1392699745983981,0.0,0.21692588418288625,0.21692588418288625,0.0,1.0,0.0,2.0
nominal,planar_obstacle_reach,nominal,nominal,train_seen_or_nominal,1,False,False,0.1392699745983981,0.1392699745983981,0.0,0.21692588418288625,0.21692588418288625,0.0,1.0,0.0,2.0
nominal,planar_obstacle_reach,nominal,nominal,train_seen_or_nominal,2,False,False,0.1392699745983981,0.1392699745983981,0.0,0.21692588418288625,0.21692588418288625,0.0,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,latency,train_seen_or_nominal,0,False,False,0.1839465930545489,0.13865304458793967,0.04529354846660924,0.17346176731512875,0.20585960145950316,0.014709525774718022,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,latency,train_seen_or_nominal,1,False,False,0.1839465930545489,0.13865304458793967,0.04529354846660924,0.17346176731512875,0.20585960145950316,0.014709525774718022,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,latency,train_seen_or_nominal,2,False,False,0.1839465930545489,0.13865304458793967,0.04529354846660924,0.17346176731512875,0.20585960145950316,0.014709525774718022,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,action_noise,train_seen_or_nominal,0,False,False,0.20284726542496628,0.16908636330988203,0.03376090211508426,0.1846748879448995,0.19130594298143772,0.023136069719090817,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,action_noise,train_seen_or_nominal,1,False,False,0.24235663873687033,0.19631011129366877,0.04604652744320156,0.16102370315060366,0.16905138205274978,0.030228214338297914,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,action_noise,train_seen_or_nominal,2,False,False,0.1699035600094702,0.1392162266602252,0.030687333349245005,0.19089938365790973,0.20948901007563428,0.023725723258436845,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,joint_range,train_seen_or_nominal,0,False,False,0.18951188960307436,0.13783083605013322,0.05168105355294114,0.1681194026686311,0.20714544858726033,0.0137933959664864,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,joint_range,train_seen_or_nominal,1,False,False,0.18951188960307436,0.13783083605013322,0.05168105355294114,0.1681194026686311,0.20714544858726033,0.0137933959664864,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,joint_range,train_seen_or_nominal,2,False,False,0.18951188960307436,0.13783083605013322,0.05168105355294114,0.1681194026686311,0.20714544858726033,0.0137933959664864,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,speed_accel_cap,train_seen_or_nominal,0,False,False,0.30005529312569257,0.2529829396645936,0.04707235346109895,0.040405077008060626,0.08342757956580736,0.012041670447668344,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,speed_accel_cap,train_seen_or_nominal,1,False,False,0.30005529312569257,0.2529829396645936,0.04707235346109895,0.040405077008060626,0.08342757956580736,0.012041670447668344,1.0,0.0,2.0
nominal,planar_obstacle_reach,seen,speed_accel_cap,train_seen_or_nominal,2,False,False,0.30005529312569257,0.2529829396645936,0.04707235346109895,0.040405077008060626,0.08342757956580736,0.012041670447668344,1.0,0.0,2.0
nominal,planar_obstacle_reach,heldout,payload,heldout,0,False,False,0.21542389630818934,0.18262911652074418,0.03279477978744516,0.14113160088295065,0.15598383832058435,0.016417790809623346,1.0,0.0,2.0
nominal,planar_obstacle_reach,heldout,payload,heldout,1,False,False,0.21542389630818934,0.18262911652074418,0.03279477978744516,0.14113160088295065,0.15598383832058435,0.016417790809623346,1.0,0.0,2.0
nominal,planar_obstacle_reach,heldout,payload,heldout,2,False,False,0.21542389630818934,0.18262911652074418,0.03279477978744516,0.14113160088295065,0.15598383832058435,0.016417790809623346,1.0,0.0,2.0
nominal,planar_obstacle_reach,heldout,compound,heldout,0,False,False,0.22553355713864015,0.17068298097496115,0.054850576163679,0.14797105299789964,0.18233194104872955,0.018285429982950737,1.0,0.0,2.0
nominal,planar_obstacle_reach,heldout,compound,heldout,1,False,False,0.2179074677172064,0.16855389893340308,0.049353568783803314,0.14518573269906665,0.17591904470194406,0.017012283582123512,1.0,0.0,2.0
nominal,planar_obstacle_reach,heldout,compound,heldout,2,False,False,0.2300591007767263,0.17168194790670754,0.05837715287001877,0.14318666635324012,0.17797346479741494,0.019700977924781413,1.0,0.0,2.0
domain_randomization,planar_reach_left,nominal,nominal,train_seen_or_nominal,0,True,True,0.08866214784414349,0.08866214784414349,0.0,0.21882336527669896,0.21882336527669896,0.0,1.0,0.0,2.0
domain_randomization,planar_reach_left,nominal,nominal,train_seen_or_nominal,1,True,True,0.08866214784414349,0.08866214784414349,0.0,0.21882336527669896,0.21882336527669896,0.0,1.0,0.0,2.0
domain_randomization,planar_reach_left,nominal,nominal,train_seen_or_nominal,2,True,True,0.08866214784414349,0.08866214784414349,0.0,0.21882336527669896,0.21882336527669896,0.0,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,latency,train_seen_or_nominal,0,False,False,0.13214517711181803,0.1253315930889989,0.006813584022819119,0.1718355459272481,0.17605790271813943,0.006083243132580632,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,latency,train_seen_or_nominal,1,False,False,0.13214517711181803,0.1253315930889989,0.006813584022819119,0.1718355459272481,0.17605790271813943,0.006083243132580632,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,latency,train_seen_or_nominal,2,False,False,0.13214517711181803,0.1253315930889989,0.006813584022819119,0.1718355459272481,0.17605790271813943,0.006083243132580632,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,action_noise,train_seen_or_nominal,0,False,False,0.12403634505695356,0.1250557888940936,-0.0010194438371400466,0.19519880199678688,0.1901114452153372,0.011790681357609144,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,action_noise,train_seen_or_nominal,1,False,False,0.12260390397467578,0.12046010298994166,0.002143800984734129,0.19663004229387743,0.1962225954199549,0.012629931558688409,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,action_noise,train_seen_or_nominal,2,True,True,0.09697585923325967,0.09810739085647181,-0.0011315316232121397,0.22180853838741618,0.21423534627233695,0.014303306455616845,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,joint_range,train_seen_or_nominal,0,False,False,0.13218891599412058,0.12220383609438233,0.00998507989973825,0.17178936290938362,0.17930890111562564,0.005711116358466564,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,joint_range,train_seen_or_nominal,1,False,False,0.13218891599412058,0.12220383609438233,0.00998507989973825,0.17178936290938362,0.17930890111562564,0.005711116358466564,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,joint_range,train_seen_or_nominal,2,False,False,0.13218891599412058,0.12220383609438233,0.00998507989973825,0.17178936290938362,0.17930890111562564,0.005711116358466564,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,speed_accel_cap,train_seen_or_nominal,0,False,False,0.2617799730629911,0.2430020291758632,0.018777943887127918,0.03866575415277972,0.05720989550894662,0.004852137987596727,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,speed_accel_cap,train_seen_or_nominal,1,False,False,0.2617799730629911,0.2430020291758632,0.018777943887127918,0.03866575415277972,0.05720989550894662,0.004852137987596727,1.0,0.0,2.0
domain_randomization,planar_reach_left,seen,speed_accel_cap,train_seen_or_nominal,2,False,False,0.2617799730629911,0.2430020291758632,0.018777943887127918,0.03866575415277972,0.05720989550894662,0.004852137987596727,1.0,0.0,2.0
domain_randomization,planar_reach_left,heldout,payload,heldout,0,False,False,0.17384596648687703,0.17087698477092977,0.0029689817159472554,0.12839534645676973,0.12954780062531454,0.0055560038528168825,1.0,0.0,2.0
domain_randomization,planar_reach_left,heldout,payload,heldout,1,False,False,0.17384596648687703,0.17087698477092977,0.0029689817159472554,0.12839534645676973,0.12954780062531454,0.0055560038528168825,1.0,0.0,2.0
domain_randomization,planar_reach_left,heldout,payload,heldout,2,False,False,0.17384596648687703,0.17087698477092977,0.0029689817159472554,0.12839534645676973,0.12954780062531454,0.0055560038528168825,1.0,0.0,2.0
domain_randomization,planar_reach_left,heldout,compound,heldout,0,False,False,0.16734533473072494,0.1524479128105661,0.014897421920158832,0.139160590546088,0.14903821126039313,0.010067864099786595,1.0,0.0,2.0
domain_randomization,planar_reach_left,heldout,compound,heldout,1,False,False,0.1881933431263854,0.172975015568629,0.0152183275577564,0.11909071938982901,0.130154664328597,0.010592923992140731,1.0,0.0,2.0
domain_randomization,planar_reach_left,heldout,compound,heldout,2,False,False,0.1677484009396396,0.15315696915502308,0.014591431784616526,0.13910880816097046,0.15242186580586936,0.008968471992188132,1.0,0.0,2.0
domain_randomization,planar_reach_right,nominal,nominal,train_seen_or_nominal,0,True,True,0.07885400518564817,0.07885400518564817,0.0,0.21940937430786486,0.21940937430786486,0.0,1.0,0.0,2.0
domain_randomization,planar_reach_right,nominal,nominal,train_seen_or_nominal,1,True,True,0.07885400518564817,0.07885400518564817,0.0,0.21940937430786486,0.21940937430786486,0.0,1.0,0.0,2.0
domain_randomization,planar_reach_right,nominal,nominal,train_seen_or_nominal,2,True,True,0.07885400518564817,0.07885400518564817,0.0,0.21940937430786486,0.21940937430786486,0.0,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,latency,train_seen_or_nominal,0,False,False,0.12594581308607983,0.1298063343218879,-0.003860521235808073,0.1718355459272481,0.16772093655038267,0.0018488686955164479,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,latency,train_seen_or_nominal,1,False,False,0.12594581308607983,0.1298063343218879,-0.003860521235808073,0.1718355459272481,0.16772093655038267,0.0018488686955164479,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,latency,train_seen_or_nominal,2,False,False,0.12594581308607983,0.1298063343218879,-0.003860521235808073,0.1718355459272481,0.16772093655038267,0.0018488686955164479,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,action_noise,train_seen_or_nominal,0,False,True,0.12105623426839358,0.1051511570637246,0.01590507720466898,0.2005560545528318,0.2048770970294698,0.01348283548621968,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,action_noise,train_seen_or_nominal,1,True,True,0.10727964670241551,0.09258858836794644,0.01469105833446907,0.20265172234998025,0.2143138285642755,0.011228782419375496,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,action_noise,train_seen_or_nominal,2,False,False,0.13832560775001146,0.1179344249254133,0.02039118282459816,0.18095525031652743,0.1981460922261954,0.013924475761024579,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,joint_range,train_seen_or_nominal,0,False,False,0.12599170413841013,0.12664635576351785,-0.0006546516251077217,0.17178936290938362,0.17090100276801548,0.0015127820138189883,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,joint_range,train_seen_or_nominal,1,False,False,0.12599170413841013,0.12664635576351785,-0.0006546516251077217,0.17178936290938362,0.17090100276801548,0.0015127820138189883,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,joint_range,train_seen_or_nominal,2,False,False,0.12599170413841013,0.12664635576351785,-0.0006546516251077217,0.17178936290938362,0.17090100276801548,0.0015127820138189883,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,speed_accel_cap,train_seen_or_nominal,0,False,False,0.2587059224232417,0.21570725653940445,0.042998665883837245,0.03866575415277972,0.08375702406414409,0.011238379579905743,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,speed_accel_cap,train_seen_or_nominal,1,False,False,0.2587059224232417,0.21570725653940445,0.042998665883837245,0.03866575415277972,0.08375702406414409,0.011238379579905743,1.0,0.0,2.0
domain_randomization,planar_reach_right,seen,speed_accel_cap,train_seen_or_nominal,2,False,False,0.2587059224232417,0.21570725653940445,0.042998665883837245,0.03866575415277972,0.08375702406414409,0.011238379579905743,1.0,0.0,2.0
domain_randomization,planar_reach_right,heldout,payload,heldout,0,False,False,0.16918161857529435,0.16965344736170726,-0.0004718287864129145,0.12839534645676973,0.1277438773732284,0.002107721673073463,1.0,0.0,2.0
domain_randomization,planar_reach_right,heldout,payload,heldout,1,False,False,0.16918161857529435,0.16965344736170726,-0.0004718287864129145,0.12839534645676973,0.1277438773732284,0.002107721673073463,1.0,0.0,2.0
domain_randomization,planar_reach_right,heldout,payload,heldout,2,False,False,0.16918161857529435,0.16965344736170726,-0.0004718287864129145,0.12839534645676973,0.1277438773732284,0.002107721673073463,1.0,0.0,2.0
domain_randomization,planar_reach_right,heldout,compound,heldout,0,False,False,0.16581360604306003,0.15847111969473532,0.007342486348324712,0.13574052289963326,0.14152923370141002,0.00961723776444288,1.0,0.0,2.0
domain_randomization,planar_reach_right,heldout,compound,heldout,1,False,False,0.1788904514621824,0.173575023383284,0.005315428078898399,0.12401643170277138,0.1287246589541332,0.00898005365969929,1.0,0.0,2.0
domain_randomization,planar_reach_right,heldout,compound,heldout,2,False,False,0.1558240710581237,0.15266322523840029,0.0031608458197234235,0.1470996598647813,0.14970278737588755,0.007920271070862609,1.0,0.0,2.0
