method_id,perturbation_family,profile_auc,bootstrap_low,bootstrap_high
bodyshield,acceleration_cap_scale,0.5183779761904761,0.785,0.8304166666666667
bodyshield,action_noise_std,0.6949479166666667,0.7628125,0.8370833333333334
bodyshield,calibration_offset_mm,0.6995238095238095,0.801875,0.8477083333333333
bodyshield,camera_shift_px,0.3954166666666666,0.7620833333333333,0.8195833333333333
bodyshield,compound,0.6141666666666666,0.6141666666666666,0.6141666666666666
bodyshield,compound_train,0.6641666666666667,0.6641666666666667,0.6641666666666667
bodyshield,controller_rate_scale,0.5318055555555556,0.7683333333333332,0.8291666666666667
bodyshield,friction_surface,0.2280357142857142,0.7816666666666666,0.8145833333333333
bodyshield,gripper_limit_scale,0.5239583333333334,0.7441666666666666,0.81875
bodyshield,joint_range_scale,0.5378472222222223,0.7708333333333334,0.8337499999999999
bodyshield,latency_ms,0.6671180555555556,0.7641666666666667,0.8436458333333333
bodyshield,nominal,0.85875,0.85875,0.85875
bodyshield,obstacle_clearance_cm,0.3868749999999999,0.7366666666666667,0.8108333333333333
bodyshield,payload_g,0.4065625,0.8091666666666667,0.8170833333333334
bodyshield,physical_gripper_restriction_mm,0.3861458333333333,0.7345833333333334,0.81
bodyshield,speed_cap_scale,0.5230654761904762,0.79,0.8241666666666667
bodyshield,tool_extension_cm,0.4063541666666667,0.78875,0.8366666666666667
domain_randomization,acceleration_cap_scale,0.4953869047619047,0.7491666666666666,0.8008333333333333
domain_randomization,action_noise_std,0.6411979166666667,0.685,0.8141666666666667
domain_randomization,calibration_offset_mm,0.6149702380952381,0.6504166666666666,0.8033333333333333
domain_randomization,camera_shift_px,0.3765625,0.7308333333333333,0.7754166666666666
domain_randomization,compound,0.50375,0.50375,0.50375
domain_randomization,compound_train,0.5495833333333333,0.5495833333333333,0.5495833333333333
domain_randomization,controller_rate_scale,0.504375,0.7045833333333333,0.8116666666666666
domain_randomization,friction_surface,0.2163095238095237,0.7341666666666666,0.78
domain_randomization,gripper_limit_scale,0.4996527777777778,0.7016666666666667,0.7954166666666667
domain_randomization,joint_range_scale,0.4960416666666666,0.6858333333333334,0.7937499999999998
domain_randomization,latency_ms,0.6351388888888888,0.7281249999999999,0.8129166666666667
domain_randomization,nominal,0.84375,0.84375,0.84375
domain_randomization,obstacle_clearance_cm,0.35375,0.6575,0.7575
domain_randomization,payload_g,0.3891666666666666,0.76,0.7966666666666666
domain_randomization,physical_gripper_restriction_mm,0.3513541666666666,0.6525,0.7529166666666667
domain_randomization,speed_cap_scale,0.497827380952381,0.7333333333333333,0.8166666666666668
domain_randomization,tool_extension_cm,0.3868749999999999,0.75375,0.79375
epec,acceleration_cap_scale,0.4943154761904761,0.7383333333333333,0.7975
epec,action_noise_std,0.604140625,0.6123958333333333,0.8022916666666666
epec,calibration_offset_mm,0.594107142857143,0.6129166666666667,0.798125
epec,camera_shift_px,0.3748958333333333,0.7041666666666667,0.7954166666666667
epec,compound,0.4075,0.4075,0.4075
epec,compound_train,0.4975,0.4975,0.4975
epec,controller_rate_scale,0.4790972222222223,0.6429166666666667,0.7941666666666668
epec,friction_surface,0.2211904761904761,0.76125,0.7870833333333334
epec,gripper_limit_scale,0.5231250000000001,0.7558333333333334,0.8098611111111111
epec,joint_range_scale,0.4832638888888889,0.6595833333333333,0.7858333333333333
epec,latency_ms,0.5997569444444444,0.65875,0.8010416666666667
epec,nominal,0.8425,0.8425,0.8425
epec,obstacle_clearance_cm,0.3520833333333333,0.6479166666666667,0.7604166666666666
epec,payload_g,0.3944791666666667,0.7729166666666667,0.805
epec,physical_gripper_restriction_mm,0.3836458333333333,0.73875,0.7958333333333333
epec,speed_cap_scale,0.4979761904761904,0.7233333333333333,0.8075
epec,tool_extension_cm,0.3944791666666667,0.7679166666666667,0.81
grid_worstcase,acceleration_cap_scale,0.4891666666666667,0.7258333333333334,0.7891666666666667
grid_worstcase,action_noise_std,0.6405468750000001,0.680625,0.7953359375
grid_worstcase,calibration_offset_mm,0.6166369047619047,0.6675000000000001,0.7882291666666666
grid_worstcase,camera_shift_px,0.3658333333333333,0.6970833333333334,0.76625
grid_worstcase,compound,0.5095833333333334,0.5095833333333334,0.5095833333333334
grid_worstcase,compound_train,0.5641666666666667,0.5641666666666667,0.5641666666666667
grid_worstcase,controller_rate_scale,0.4997222222222223,0.7041666666666667,0.7916666666666666
grid_worstcase,friction_surface,0.2119642857142857,0.71875,0.765
grid_worstcase,gripper_limit_scale,0.4846527777777778,0.67875,0.765
grid_worstcase,joint_range_scale,0.4868055555555555,0.66375,0.7845833333333333
grid_worstcase,latency_ms,0.6402430555555556,0.7273958333333334,0.8014583333333334
grid_worstcase,nominal,0.8158333333333333,0.8158333333333333,0.8158333333333333
grid_worstcase,obstacle_clearance_cm,0.3571875,0.6704166666666667,0.7583333333333333
grid_worstcase,payload_g,0.3619791666666666,0.69375,0.7541666666666667
grid_worstcase,physical_gripper_restriction_mm,0.3562499999999999,0.6766666666666666,0.7483333333333333
grid_worstcase,speed_cap_scale,0.4888541666666666,0.73625,0.7820833333333334
grid_worstcase,tool_extension_cm,0.3678125,0.7041666666666667,0.7670833333333333
human_effect_prior,acceleration_cap_scale,0.4908630952380953,0.71875,0.8133333333333334
human_effect_prior,action_noise_std,0.6199739583333332,0.6194791666666667,0.8127083333333334
human_effect_prior,calibration_offset_mm,0.5614285714285714,0.5197916666666667,0.7989583333333333
human_effect_prior,camera_shift_px,0.3991666666666666,0.7683333333333333,0.8283333333333334
human_effect_prior,compound,0.3766666666666666,0.3766666666666666,0.3766666666666666
human_effect_prior,compound_train,0.46625,0.46625,0.46625
human_effect_prior,controller_rate_scale,0.4734027777777778,0.6183333333333333,0.7937499999999998
human_effect_prior,friction_surface,0.2095238095238095,0.7045833333333333,0.7620833333333333
human_effect_prior,gripper_limit_scale,0.4820138888888889,0.6466666666666666,0.7995833333333332
human_effect_prior,joint_range_scale,0.4773611111111111,0.6270833333333333,0.80625
human_effect_prior,latency_ms,0.6161458333333333,0.6766666666666666,0.8195130208333333
human_effect_prior,nominal,0.8604166666666667,0.8604166666666667,0.8604166666666667
human_effect_prior,obstacle_clearance_cm,0.3579166666666666,0.6558333333333334,0.7758333333333334
human_effect_prior,payload_g,0.3776041666666666,0.7229166666666667,0.7875
human_effect_prior,physical_gripper_restriction_mm,0.3425,0.61125,0.75875
human_effect_prior,speed_cap_scale,0.5009672619047619,0.7508333333333334,0.81875
human_effect_prior,tool_extension_cm,0.3923958333333333,0.7541666666666667,0.8154166666666667
nominal,acceleration_cap_scale,0.5134821428571429,0.7508333333333334,0.8333333333333334
nominal,action_noise_std,0.6425,0.660625,0.8279166666666666
nominal,calibration_offset_mm,0.605029761904762,0.605,0.818125
nominal,camera_shift_px,0.3823958333333333,0.7220833333333333,0.8075
nominal,compound,0.4625,0.4625,0.4625
nominal,compound_train,0.5329166666666667,0.5329166666666667,0.5329166666666667
nominal,controller_rate_scale,0.5099305555555556,0.71,0.82625
nominal,friction_surface,0.2197619047619047,0.75375,0.7845833333333333
nominal,gripper_limit_scale,0.5072222222222222,0.6883333333333334,0.8175
nominal,joint_range_scale,0.4969444444444443,0.6687499999999998,0.8104166666666667
nominal,latency_ms,0.6496180555555555,0.7374999999999999,0.834375
nominal,nominal,0.8716666666666667,0.8716666666666667,0.8716666666666667
nominal,obstacle_clearance_cm,0.3592708333333333,0.6616666666666666,0.7754166666666666
nominal,payload_g,0.40625,0.7920833333333334,0.8329166666666666
nominal,physical_gripper_restriction_mm,0.3623958333333333,0.66875,0.7808333333333334
nominal,speed_cap_scale,0.5128720238095238,0.7708333333333334,0.8341666666666666
nominal,tool_extension_cm,0.4034375,0.7945833333333333,0.8191666666666667
oracle,acceleration_cap_scale,0.5877529761904763,0.912638888888889,0.9195833333333332
oracle,action_noise_std,0.7967968750000001,0.8988541666666667,0.919375
oracle,calibration_offset_mm,0.7792857142857142,0.8981250000000001,0.920625
oracle,camera_shift_px,0.4523958333333333,0.8979166666666667,0.9116666666666666
oracle,compound,0.83125,0.83125,0.83125
oracle,compound_train,0.8579166666666667,0.8579166666666667,0.8579166666666667
oracle,controller_rate_scale,0.6103472222222223,0.9070833333333334,0.9266666666666666
oracle,friction_surface,0.2586904761904762,0.8929166666666667,0.9179166666666668
oracle,gripper_limit_scale,0.6075694444444446,0.9004166666666666,0.915
oracle,joint_range_scale,0.6024999999999999,0.8941666666666667,0.915
oracle,latency_ms,0.7630555555555556,0.9079166666666668,0.9204166666666668
oracle,nominal,0.9254166666666668,0.9254166666666668,0.9254166666666668
oracle,obstacle_clearance_cm,0.4527083333333333,0.9020833333333332,0.90875
oracle,payload_g,0.458125,0.9158333333333334,0.9166666666666666
oracle,physical_gripper_restriction_mm,0.4532291666666667,0.9033333333333332,0.9095833333333332
oracle,speed_cap_scale,0.5853571428571429,0.9079166666666666,0.9170833333333334
oracle,tool_extension_cm,0.4603125,0.9195833333333332,0.9216666666666666
random_tuning,acceleration_cap_scale,0.4912351190476191,0.7429166666666666,0.7837500000000001
random_tuning,action_noise_std,0.6323697916666666,0.67375,0.7985416666666667
random_tuning,calibration_offset_mm,0.5932142857142857,0.631875,0.7910416666666666
random_tuning,camera_shift_px,0.3678125,0.7041666666666667,0.7670833333333333
random_tuning,compound,0.4725,0.4725,0.4725
random_tuning,compound_train,0.5308333333333334,0.5308333333333334,0.5308333333333334
random_tuning,controller_rate_scale,0.47625,0.66125,0.7595833333333334
random_tuning,friction_surface,0.2094642857142857,0.7091666666666666,0.7570833333333333
random_tuning,gripper_limit_scale,0.4870833333333334,0.6708333333333333,0.7791666666666667
random_tuning,joint_range_scale,0.4749305555555555,0.6470833333333333,0.7733333333333333
random_tuning,latency_ms,0.6296527777777777,0.7194791666666667,0.7908333333333333
random_tuning,nominal,0.8216666666666667,0.8216666666666667,0.8216666666666667
random_tuning,obstacle_clearance_cm,0.349375,0.6541666666666667,0.7433333333333333
random_tuning,payload_g,0.3664583333333333,0.7016666666666667,0.7641666666666667
random_tuning,physical_gripper_restriction_mm,0.3479166666666666,0.6470833333333333,0.7445833333333334
random_tuning,speed_cap_scale,0.4893452380952381,0.7329166666666667,0.8024999999999999
random_tuning,tool_extension_cm,0.361875,0.70125,0.74625
robust_control,acceleration_cap_scale,0.4798660714285714,0.7154166666666667,0.7641666666666667
robust_control,action_noise_std,0.6132031250000001,0.6572916666666667,0.7677083333333334
robust_control,calibration_offset_mm,0.5929761904761904,0.6487499999999999,0.7625
robust_control,camera_shift_px,0.3544791666666667,0.6679166666666667,0.75
robust_control,compound,0.4675,0.4675,0.4675
robust_control,compound_train,0.5358333333333334,0.5358333333333334,0.5358333333333334
robust_control,controller_rate_scale,0.4813888888888888,0.67375,0.76125
robust_control,friction_surface,0.2049404761904761,0.7095833333333333,0.725
robust_control,gripper_limit_scale,0.4844444444444444,0.6641666666666667,0.7600000000000001
robust_control,joint_range_scale,0.4811111111111111,0.6608333333333334,0.7683333333333332
robust_control,latency_ms,0.6095138888888889,0.7039583333333332,0.7638489583333332
robust_control,nominal,0.79375,0.79375,0.79375
robust_control,obstacle_clearance_cm,0.3485416666666666,0.6575,0.7366666666666667
robust_control,payload_g,0.3804166666666666,0.7541666666666667,0.7675
robust_control,physical_gripper_restriction_mm,0.3436458333333333,0.6641666666666667,0.7104166666666667
robust_control,speed_cap_scale,0.4863839285714285,0.7283333333333334,0.7745833333333333
robust_control,tool_extension_cm,0.3753125,0.7333333333333333,0.7679166666666667
sysid_retune,acceleration_cap_scale,0.5003869047619047,0.75875,0.8091666666666667
sysid_retune,action_noise_std,0.6369791666666667,0.6660182291666665,0.80125
sysid_retune,calibration_offset_mm,0.6661011904761904,0.7453125,0.819375
sysid_retune,camera_shift_px,0.3801041666666667,0.73625,0.7841666666666667
sysid_retune,compound,0.54375,0.54375,0.54375
sysid_retune,compound_train,0.6141666666666666,0.6141666666666666,0.6141666666666666
sysid_retune,controller_rate_scale,0.5201388888888889,0.7529166666666667,0.79875
sysid_retune,friction_surface,0.2085714285714285,0.7175,0.7425
sysid_retune,gripper_limit_scale,0.4920833333333334,0.6875,0.7758333333333334
sysid_retune,joint_range_scale,0.494236111111111,0.6941666666666667,0.7845833333333333
sysid_retune,latency_ms,0.6511805555555555,0.7451041666666667,0.8216666666666667
sysid_retune,nominal,0.8254166666666667,0.8254166666666667,0.8254166666666667
sysid_retune,obstacle_clearance_cm,0.359375,0.6779166666666666,0.7595833333333334
sysid_retune,payload_g,0.3575,0.66125,0.76875
sysid_retune,physical_gripper_restriction_mm,0.3578125,0.6733333333333333,0.7579166666666667
sysid_retune,speed_cap_scale,0.4976934523809524,0.7583333333333333,0.8041666666666667
sysid_retune,tool_extension_cm,0.3635416666666666,0.6875,0.7666666666666667
